ID,Trial,Stimulus,FrameNo,Time_in_s,Event,Boundary
1,1,part2_01.avi,1,0.01,VIDEO_PLAY,NA
1,1,part2_01.avi,493,4.93,BOUNDARY_REGISTERED,1
1,1,part2_01.avi,1057,10.57,BOUNDARY_REGISTERED,2
1,1,part2_01.avi,1901,19.01,BOUNDARY_REGISTERED,3
1,1,part2_01.avi,2665,26.65,BOUNDARY_REGISTERED,4
1,1,part2_01.avi,4089,40.89,BOUNDARY_REGISTERED,5
1,1,part2_01.avi,5889,58.89,BOUNDARY_REGISTERED,6
1,1,part2_01.avi,6933,69.33,BOUNDARY_REGISTERED,7
1,1,part2_01.avi,9837,98.37,BOUNDARY_REGISTERED,8
1,1,part2_01.avi,10673,106.73,BOUNDARY_REGISTERED,9
1,1,part2_01.avi,11413,114.13,BOUNDARY_REGISTERED,10
1,1,part2_01.avi,11993,119.93,BOUNDARY_REGISTERED,11
1,1,part2_01.avi,12761,127.61,BOUNDARY_REGISTERED,12
1,1,part2_01.avi,15821,158.21,BOUNDARY_REGISTERED,13
1,1,part2_01.avi,17405,174.05,BOUNDARY_REGISTERED,14
1,1,part2_01.avi,18529,185.29,BOUNDARY_REGISTERED,15
1,1,part2_01.avi,19313,193.13,BOUNDARY_REGISTERED,16
1,1,part2_01.avi,20981,209.81,BOUNDARY_REGISTERED,17
1,1,part2_01.avi,21997,219.97,BOUNDARY_REGISTERED,18
1,1,part2_01.avi,22785,227.85,BOUNDARY_REGISTERED,19
1,1,part2_01.avi,23749,237.49,BOUNDARY_REGISTERED,20
1,1,part2_01.avi,24973,249.73,BOUNDARY_REGISTERED,21
1,1,part2_01.avi,25393,253.93,BOUNDARY_REGISTERED,22
1,1,part2_01.avi,25793,257.93,BOUNDARY_REGISTERED,23
1,1,part2_01.avi,26729,267.29,BOUNDARY_REGISTERED,24
1,1,part2_01.avi,27397,273.97,BOUNDARY_REGISTERED,25
1,1,part2_01.avi,28077,280.77,BOUNDARY_REGISTERED,26
1,1,part2_01.avi,29849,298.49,BOUNDARY_REGISTERED,27
1,1,part2_01.avi,32421,324.21,BOUNDARY_REGISTERED,28
1,1,part2_01.avi,32949,329.49,BOUNDARY_REGISTERED,29
1,1,part2_01.avi,32949,329.49,VIDEO_END,29
1,2,part2_01.avi,1,0.01,VIDEO_PLAY,NA
1,2,part2_01.avi,1897,18.97,BOUNDARY_REGISTERED,1
1,2,part2_01.avi,1897,18.97,BOUNDARY_QUESTIONNAIRE,1
1,2,part2_01.avi,3873,38.73,BOUNDARY_REGISTERED,2
1,2,part2_01.avi,3873,38.73,BOUNDARY_QUESTIONNAIRE,2
1,2,part2_01.avi,6921,69.21,BOUNDARY_REGISTERED,3
1,2,part2_01.avi,6921,69.21,BOUNDARY_QUESTIONNAIRE,3
1,2,part2_01.avi,9877,98.77,BOUNDARY_REGISTERED,4
1,2,part2_01.avi,9877,98.77,BOUNDARY_QUESTIONNAIRE,4
1,2,part2_01.avi,12717,127.17,BOUNDARY_REGISTERED,5
1,2,part2_01.avi,12717,127.17,BOUNDARY_QUESTIONNAIRE,5
1,2,part2_01.avi,18537,185.37,BOUNDARY_REGISTERED,6
1,2,part2_01.avi,18537,185.37,BOUNDARY_QUESTIONNAIRE,6
1,2,part2_01.avi,22021,220.21,BOUNDARY_REGISTERED,7
1,2,part2_01.avi,22021,220.21,BOUNDARY_QUESTIONNAIRE,7
1,2,part2_01.avi,24105,241.05,BOUNDARY_REGISTERED,8
1,2,part2_01.avi,24105,241.05,BOUNDARY_QUESTIONNAIRE,8
1,2,part2_01.avi,24633,246.33,BOUNDARY_REGISTERED,9
1,2,part2_01.avi,24633,246.33,BOUNDARY_QUESTIONNAIRE,9
1,2,part2_01.avi,27505,275.05,BOUNDARY_REGISTERED,10
1,2,part2_01.avi,27505,275.05,BOUNDARY_QUESTIONNAIRE,10
1,2,part2_01.avi,28113,281.13,BOUNDARY_REGISTERED,11
1,2,part2_01.avi,28113,281.13,BOUNDARY_QUESTIONNAIRE,11
1,2,part2_01.avi,30089,300.89,BOUNDARY_REGISTERED,12
1,2,part2_01.avi,30089,300.89,BOUNDARY_QUESTIONNAIRE,12
1,2,part2_01.avi,32425,324.25,BOUNDARY_REGISTERED,13
1,2,part2_01.avi,32425,324.25,BOUNDARY_QUESTIONNAIRE,13
1,2,part2_01.avi,32769,327.69,BOUNDARY_REGISTERED,14
1,2,part2_01.avi,32769,327.69,BOUNDARY_CANCELLED,13
1,2,part2_01.avi,32949,329.49,VIDEO_END,13
1,3,part2_02.avi,1,0.01,VIDEO_PLAY,NA
1,3,part2_02.avi,369,3.69,BOUNDARY_REGISTERED,1
1,3,part2_02.avi,2621,26.21,BOUNDARY_REGISTERED,2
1,3,part2_02.avi,3737,37.37,BOUNDARY_REGISTERED,3
1,3,part2_02.avi,6717,67.17,BOUNDARY_REGISTERED,4
1,3,part2_02.avi,8617,86.17,BOUNDARY_REGISTERED,5
1,3,part2_02.avi,9345,93.45,BOUNDARY_REGISTERED,6
1,3,part2_02.avi,11025,110.25,BOUNDARY_REGISTERED,7
1,3,part2_02.avi,11545,115.45,BOUNDARY_REGISTERED,8
1,3,part2_02.avi,12521,125.21,BOUNDARY_REGISTERED,9
1,3,part2_02.avi,13085,130.85,BOUNDARY_REGISTERED,10
1,3,part2_02.avi,14941,149.41,BOUNDARY_REGISTERED,11
1,3,part2_02.avi,19689,196.89,BOUNDARY_REGISTERED,12
1,3,part2_02.avi,23265,232.65,BOUNDARY_REGISTERED,13
1,3,part2_02.avi,23689,236.89,BOUNDARY_REGISTERED,14
1,3,part2_02.avi,25169,251.69,BOUNDARY_REGISTERED,15
1,3,part2_02.avi,26693,266.93,BOUNDARY_REGISTERED,16
1,3,part2_02.avi,28845,288.45,BOUNDARY_REGISTERED,17
1,3,part2_02.avi,31397,313.97,BOUNDARY_REGISTERED,18
1,3,part2_02.avi,35145,351.45,BOUNDARY_REGISTERED,19
1,3,part2_02.avi,38901,389.01,BOUNDARY_REGISTERED,20
1,3,part2_02.avi,41729,417.29,BOUNDARY_REGISTERED,21
1,3,part2_02.avi,42573,425.73,BOUNDARY_REGISTERED,22
1,3,part2_02.avi,42573,425.73,VIDEO_END,22
1,4,part2_02.avi,1,0.01,VIDEO_PLAY,NA
1,4,part2_02.avi,2613,26.13,BOUNDARY_REGISTERED,1
1,4,part2_02.avi,2613,26.13,BOUNDARY_QUESTIONNAIRE,1
1,4,part2_02.avi,3765,37.65,BOUNDARY_REGISTERED,2
1,4,part2_02.avi,3765,37.65,BOUNDARY_QUESTIONNAIRE,2
1,4,part2_02.avi,6705,67.05,BOUNDARY_REGISTERED,3
1,4,part2_02.avi,6705,67.05,BOUNDARY_QUESTIONNAIRE,3
1,4,part2_02.avi,9461,94.61,BOUNDARY_REGISTERED,4
1,4,part2_02.avi,9461,94.61,BOUNDARY_QUESTIONNAIRE,4
1,4,part2_02.avi,11641,116.41,BOUNDARY_REGISTERED,5
1,4,part2_02.avi,11641,116.41,BOUNDARY_QUESTIONNAIRE,5
1,4,part2_02.avi,13077,130.77,BOUNDARY_REGISTERED,6
1,4,part2_02.avi,13077,130.77,BOUNDARY_QUESTIONNAIRE,6
1,4,part2_02.avi,14961,149.61,BOUNDARY_REGISTERED,7
1,4,part2_02.avi,14961,149.61,BOUNDARY_CANCELLED,6
1,4,part2_02.avi,20049,200.49,BOUNDARY_REGISTERED,7
1,4,part2_02.avi,20049,200.49,BOUNDARY_QUESTIONNAIRE,7
1,4,part2_02.avi,25213,252.13,BOUNDARY_REGISTERED,8
1,4,part2_02.avi,25213,252.13,BOUNDARY_QUESTIONNAIRE,8
1,4,part2_02.avi,26749,267.49,BOUNDARY_REGISTERED,9
1,4,part2_02.avi,26749,267.49,BOUNDARY_QUESTIONNAIRE,9
1,4,part2_02.avi,29153,291.53,BOUNDARY_REGISTERED,10
1,4,part2_02.avi,29153,291.53,BOUNDARY_QUESTIONNAIRE,10
1,4,part2_02.avi,31409,314.09,BOUNDARY_REGISTERED,11
1,4,part2_02.avi,31409,314.09,BOUNDARY_QUESTIONNAIRE,11
1,4,part2_02.avi,35273,352.73,BOUNDARY_REGISTERED,12
1,4,part2_02.avi,35273,352.73,BOUNDARY_QUESTIONNAIRE,12
1,4,part2_02.avi,38965,389.65,BOUNDARY_REGISTERED,13
1,4,part2_02.avi,38965,389.65,BOUNDARY_QUESTIONNAIRE,13
1,4,part2_02.avi,42181,421.81,BOUNDARY_REGISTERED,14
1,4,part2_02.avi,42181,421.81,BOUNDARY_QUESTIONNAIRE,14
1,4,part2_02.avi,42573,425.73,VIDEO_END,14
2,1,part2_01.avi,1,0.01,VIDEO_PLAY,NA
2,1,part2_01.avi,3293,32.93,BOUNDARY_REGISTERED,1
2,1,part2_01.avi,4077,40.77,BOUNDARY_REGISTERED,2
2,1,part2_01.avi,6105,61.05,BOUNDARY_REGISTERED,3
2,1,part2_01.avi,6969,69.69,BOUNDARY_REGISTERED,4
2,1,part2_01.avi,9877,98.77,BOUNDARY_REGISTERED,5
2,1,part2_01.avi,12769,127.69,BOUNDARY_REGISTERED,6
2,1,part2_01.avi,15865,158.65,BOUNDARY_REGISTERED,7
2,1,part2_01.avi,18521,185.21,BOUNDARY_REGISTERED,8
2,1,part2_01.avi,22133,221.33,BOUNDARY_REGISTERED,9
2,1,part2_01.avi,22997,229.97,BOUNDARY_REGISTERED,10
2,1,part2_01.avi,24193,241.93,BOUNDARY_REGISTERED,11
2,1,part2_01.avi,24669,246.69,BOUNDARY_REGISTERED,12
2,1,part2_01.avi,27617,276.17,BOUNDARY_REGISTERED,13
2,1,part2_01.avi,30005,300.05,BOUNDARY_REGISTERED,14
2,1,part2_01.avi,32949,329.49,BOUNDARY_REGISTERED,15
2,1,part2_01.avi,32949,329.49,VIDEO_END,15
2,2,part2_01.avi,1,0.01,VIDEO_PLAY,NA
2,2,part2_01.avi,2961,29.61,BOUNDARY_REGISTERED,1
2,2,part2_01.avi,2961,29.61,BOUNDARY_QUESTIONNAIRE,1
2,2,part2_01.avi,6993,69.93,BOUNDARY_REGISTERED,2
2,2,part2_01.avi,6993,69.93,BOUNDARY_QUESTIONNAIRE,2
2,2,part2_01.avi,11389,113.89,BOUNDARY_REGISTERED,3
2,2,part2_01.avi,11389,113.89,BOUNDARY_QUESTIONNAIRE,3
2,2,part2_01.avi,12737,127.37,BOUNDARY_REGISTERED,4
2,2,part2_01.avi,12737,127.37,BOUNDARY_QUESTIONNAIRE,4
2,2,part2_01.avi,18565,185.65,BOUNDARY_REGISTERED,5
2,2,part2_01.avi,18565,185.65,BOUNDARY_QUESTIONNAIRE,5
2,2,part2_01.avi,22365,223.65,BOUNDARY_REGISTERED,6
2,2,part2_01.avi,22365,223.65,BOUNDARY_QUESTIONNAIRE,6
2,2,part2_01.avi,24773,247.73,BOUNDARY_REGISTERED,7
2,2,part2_01.avi,24773,247.73,BOUNDARY_QUESTIONNAIRE,7
2,2,part2_01.avi,25913,259.13,BOUNDARY_REGISTERED,8
2,2,part2_01.avi,25913,259.13,BOUNDARY_QUESTIONNAIRE,8
2,2,part2_01.avi,30089,300.89,BOUNDARY_REGISTERED,9
2,2,part2_01.avi,30089,300.89,BOUNDARY_QUESTIONNAIRE,9
2,2,part2_01.avi,32949,329.49,VIDEO_END,9
2,3,part2_02.avi,1,0.01,VIDEO_PLAY,NA
2,3,part2_02.avi,2805,28.05,BOUNDARY_REGISTERED,1
2,3,part2_02.avi,3845,38.45,BOUNDARY_REGISTERED,2
2,3,part2_02.avi,6853,68.53,BOUNDARY_REGISTERED,3
2,3,part2_02.avi,8633,86.33,BOUNDARY_REGISTERED,4
2,3,part2_02.avi,9469,94.69,BOUNDARY_REGISTERED,5
2,3,part2_02.avi,11381,113.81,BOUNDARY_REGISTERED,6
2,3,part2_02.avi,13097,130.97,BOUNDARY_REGISTERED,7
2,3,part2_02.avi,17565,175.65,BOUNDARY_REGISTERED,8
2,3,part2_02.avi,20217,202.17,BOUNDARY_REGISTERED,9
2,3,part2_02.avi,23493,234.93,BOUNDARY_REGISTERED,10
2,3,part2_02.avi,26709,267.09,BOUNDARY_REGISTERED,11
2,3,part2_02.avi,28489,284.89,BOUNDARY_REGISTERED,12
2,3,part2_02.avi,31509,315.09,BOUNDARY_REGISTERED,13
2,3,part2_02.avi,35281,352.81,BOUNDARY_REGISTERED,14
2,3,part2_02.avi,39069,390.69,BOUNDARY_REGISTERED,15
2,3,part2_02.avi,41633,416.33,BOUNDARY_REGISTERED,16
2,3,part2_02.avi,42573,425.73,BOUNDARY_REGISTERED,17
2,3,part2_02.avi,42573,425.73,VIDEO_END,17
2,4,part2_02.avi,1,0.01,VIDEO_PLAY,NA
2,4,part2_02.avi,2749,27.49,BOUNDARY_REGISTERED,1
2,4,part2_02.avi,2749,27.49,BOUNDARY_QUESTIONNAIRE,1
2,4,part2_02.avi,3985,39.85,BOUNDARY_REGISTERED,2
2,4,part2_02.avi,3985,39.85,BOUNDARY_QUESTIONNAIRE,2
2,4,part2_02.avi,6981,69.81,BOUNDARY_REGISTERED,3
2,4,part2_02.avi,6981,69.81,BOUNDARY_QUESTIONNAIRE,3
2,4,part2_02.avi,8753,87.53,BOUNDARY_REGISTERED,4
2,4,part2_02.avi,8753,87.53,BOUNDARY_QUESTIONNAIRE,4
2,4,part2_02.avi,13081,130.81,BOUNDARY_REGISTERED,5
2,4,part2_02.avi,13081,130.81,BOUNDARY_QUESTIONNAIRE,5
2,4,part2_02.avi,20173,201.73,BOUNDARY_REGISTERED,6
2,4,part2_02.avi,20173,201.73,BOUNDARY_QUESTIONNAIRE,6
2,4,part2_02.avi,26793,267.93,BOUNDARY_REGISTERED,7
2,4,part2_02.avi,26793,267.93,BOUNDARY_QUESTIONNAIRE,7
2,4,part2_02.avi,31473,314.73,BOUNDARY_REGISTERED,8
2,4,part2_02.avi,31473,314.73,BOUNDARY_QUESTIONNAIRE,8
2,4,part2_02.avi,35381,353.81,BOUNDARY_REGISTERED,9
2,4,part2_02.avi,35381,353.81,BOUNDARY_QUESTIONNAIRE,9
2,4,part2_02.avi,42573,425.73,VIDEO_END,9
3,1,part2_01.avi,1,0.01,VIDEO_PLAY,NA
3,1,part2_01.avi,393,3.93,BOUNDARY_REGISTERED,1
3,1,part2_01.avi,825,8.25,BOUNDARY_REGISTERED,2
3,1,part2_01.avi,1141,11.41,BOUNDARY_REGISTERED,3
3,1,part2_01.avi,1845,18.45,BOUNDARY_REGISTERED,4
3,1,part2_01.avi,2509,25.09,BOUNDARY_REGISTERED,5
3,1,part2_01.avi,3401,34.01,BOUNDARY_REGISTERED,6
3,1,part2_01.avi,5145,51.45,BOUNDARY_REGISTERED,7
3,1,part2_01.avi,6669,66.69,BOUNDARY_REGISTERED,8
3,1,part2_01.avi,8569,85.69,BOUNDARY_REGISTERED,9
3,1,part2_01.avi,10305,103.05,BOUNDARY_REGISTERED,10
3,1,part2_01.avi,11361,113.61,BOUNDARY_REGISTERED,11
3,1,part2_01.avi,12653,126.53,BOUNDARY_REGISTERED,12
3,1,part2_01.avi,13189,131.89,BOUNDARY_REGISTERED,13
3,1,part2_01.avi,15661,156.61,BOUNDARY_REGISTERED,14
3,1,part2_01.avi,17429,174.29,BOUNDARY_REGISTERED,15
3,1,part2_01.avi,18745,187.45,BOUNDARY_REGISTERED,16
3,1,part2_01.avi,20973,209.73,BOUNDARY_REGISTERED,17
3,1,part2_01.avi,24033,240.33,BOUNDARY_REGISTERED,18
3,1,part2_01.avi,25689,256.89,BOUNDARY_REGISTERED,19
3,1,part2_01.avi,27401,274.01,BOUNDARY_REGISTERED,20
3,1,part2_01.avi,29805,298.05,BOUNDARY_REGISTERED,21
3,1,part2_01.avi,31829,318.29,BOUNDARY_REGISTERED,22
3,1,part2_01.avi,32477,324.77,BOUNDARY_REGISTERED,23
3,1,part2_01.avi,32949,329.49,BOUNDARY_REGISTERED,24
3,1,part2_01.avi,32949,329.49,VIDEO_END,24
3,2,part2_01.avi,1,0.01,VIDEO_PLAY,NA
3,2,part2_01.avi,625,6.25,BOUNDARY_REGISTERED,1
3,2,part2_01.avi,625,6.25,BOUNDARY_QUESTIONNAIRE,1
3,2,part2_01.avi,2709,27.09,BOUNDARY_REGISTERED,2
3,2,part2_01.avi,2709,27.09,BOUNDARY_QUESTIONNAIRE,2
3,2,part2_01.avi,6857,68.57,BOUNDARY_REGISTERED,3
3,2,part2_01.avi,6857,68.57,BOUNDARY_QUESTIONNAIRE,3
3,2,part2_01.avi,9673,96.73,BOUNDARY_REGISTERED,4
3,2,part2_01.avi,9673,96.73,BOUNDARY_QUESTIONNAIRE,4
3,2,part2_01.avi,12657,126.57,BOUNDARY_REGISTERED,5
3,2,part2_01.avi,12657,126.57,BOUNDARY_QUESTIONNAIRE,5
3,2,part2_01.avi,20941,209.41,BOUNDARY_REGISTERED,6
3,2,part2_01.avi,20941,209.41,BOUNDARY_QUESTIONNAIRE,6
3,2,part2_01.avi,24573,245.73,BOUNDARY_REGISTERED,7
3,2,part2_01.avi,24573,245.73,BOUNDARY_QUESTIONNAIRE,7
3,2,part2_01.avi,29789,297.89,BOUNDARY_REGISTERED,8
3,2,part2_01.avi,29789,297.89,BOUNDARY_QUESTIONNAIRE,8
3,2,part2_01.avi,32425,324.25,BOUNDARY_REGISTERED,9
3,2,part2_01.avi,32425,324.25,BOUNDARY_QUESTIONNAIRE,9
3,2,part2_01.avi,32949,329.49,VIDEO_END,9
3,3,part2_02.avi,1,0.01,VIDEO_PLAY,NA
3,3,part2_02.avi,3745,37.45,BOUNDARY_REGISTERED,1
3,3,part2_02.avi,8269,82.69,BOUNDARY_REGISTERED,2
3,3,part2_02.avi,8657,86.57,BOUNDARY_REGISTERED,3
3,3,part2_02.avi,11773,117.73,BOUNDARY_REGISTERED,4
3,3,part2_02.avi,15877,158.77,BOUNDARY_REGISTERED,5
3,3,part2_02.avi,19625,196.25,BOUNDARY_REGISTERED,6
3,3,part2_02.avi,23553,235.53,BOUNDARY_REGISTERED,7
3,3,part2_02.avi,29241,292.41,BOUNDARY_REGISTERED,8
3,3,part2_02.avi,31133,311.33,BOUNDARY_REGISTERED,9
3,3,part2_02.avi,42241,422.41,BOUNDARY_REGISTERED,10
3,3,part2_02.avi,42573,425.73,BOUNDARY_REGISTERED,11
3,3,part2_02.avi,42573,425.73,VIDEO_END,11
3,4,part2_02.avi,1,0.01,VIDEO_PLAY,NA
3,4,part2_02.avi,2657,26.57,BOUNDARY_REGISTERED,1
3,4,part2_02.avi,2657,26.57,BOUNDARY_QUESTIONNAIRE,1
3,4,part2_02.avi,9101,91.01,BOUNDARY_REGISTERED,2
3,4,part2_02.avi,9101,91.01,BOUNDARY_QUESTIONNAIRE,2
3,4,part2_02.avi,12517,125.17,BOUNDARY_REGISTERED,3
3,4,part2_02.avi,12517,125.17,BOUNDARY_QUESTIONNAIRE,3
3,4,part2_02.avi,13173,131.73,BOUNDARY_REGISTERED,4
3,4,part2_02.avi,13173,131.73,BOUNDARY_QUESTIONNAIRE,4
3,4,part2_02.avi,19661,196.61,BOUNDARY_REGISTERED,5
3,4,part2_02.avi,19661,196.61,BOUNDARY_QUESTIONNAIRE,5
3,4,part2_02.avi,23137,231.37,BOUNDARY_REGISTERED,6
3,4,part2_02.avi,23137,231.37,BOUNDARY_QUESTIONNAIRE,6
3,4,part2_02.avi,25585,255.85,BOUNDARY_REGISTERED,7
3,4,part2_02.avi,25585,255.85,BOUNDARY_QUESTIONNAIRE,7
3,4,part2_02.avi,31309,313.09,BOUNDARY_REGISTERED,8
3,4,part2_02.avi,31309,313.09,BOUNDARY_QUESTIONNAIRE,8
3,4,part2_02.avi,42549,425.49,BOUNDARY_REGISTERED,9
3,4,part2_02.avi,42549,425.49,BOUNDARY_QUESTIONNAIRE,9
3,4,part2_02.avi,42573,425.73,VIDEO_END,9
4,1,part2_01.avi,1,0.01,VIDEO_PLAY,NA
4,1,part2_01.avi,3593,35.93,BOUNDARY_REGISTERED,1
4,1,part2_01.avi,4361,43.61,BOUNDARY_REGISTERED,2
4,1,part2_01.avi,7133,71.33,BOUNDARY_REGISTERED,3
4,1,part2_01.avi,9817,98.17,BOUNDARY_REGISTERED,4
4,1,part2_01.avi,10849,108.49,BOUNDARY_REGISTERED,5
4,1,part2_01.avi,11553,115.53,BOUNDARY_REGISTERED,6
4,1,part2_01.avi,12789,127.89,BOUNDARY_REGISTERED,7
4,1,part2_01.avi,14453,144.53,BOUNDARY_REGISTERED,8
4,1,part2_01.avi,18561,185.61,BOUNDARY_REGISTERED,9
4,1,part2_01.avi,22153,221.53,BOUNDARY_REGISTERED,10
4,1,part2_01.avi,24605,246.05,BOUNDARY_REGISTERED,11
4,1,part2_01.avi,29177,291.77,BOUNDARY_REGISTERED,12
4,1,part2_01.avi,30013,300.13,BOUNDARY_REGISTERED,13
4,1,part2_01.avi,32349,323.49,BOUNDARY_REGISTERED,14
4,1,part2_01.avi,32949,329.49,BOUNDARY_REGISTERED,15
4,1,part2_01.avi,32949,329.49,VIDEO_END,15
4,2,part2_01.avi,1,0.01,VIDEO_PLAY,NA
4,2,part2_01.avi,3789,37.89,BOUNDARY_REGISTERED,1
4,2,part2_01.avi,3789,37.89,BOUNDARY_QUESTIONNAIRE,1
4,2,part2_01.avi,8741,87.41,BOUNDARY_REGISTERED,2
4,2,part2_01.avi,8741,87.41,BOUNDARY_QUESTIONNAIRE,2
4,2,part2_01.avi,12773,127.73,BOUNDARY_REGISTERED,3
4,2,part2_01.avi,12773,127.73,BOUNDARY_QUESTIONNAIRE,3
4,2,part2_01.avi,24633,246.33,BOUNDARY_REGISTERED,4
4,2,part2_01.avi,24633,246.33,BOUNDARY_QUESTIONNAIRE,4
4,2,part2_01.avi,30037,300.37,BOUNDARY_REGISTERED,5
4,2,part2_01.avi,30037,300.37,BOUNDARY_QUESTIONNAIRE,5
4,2,part2_01.avi,32297,322.97,BOUNDARY_REGISTERED,6
4,2,part2_01.avi,32297,322.97,BOUNDARY_CANCELLED,5
4,2,part2_01.avi,32769,327.69,BOUNDARY_REGISTERED,6
4,2,part2_01.avi,32769,327.69,BOUNDARY_QUESTIONNAIRE,6
4,2,part2_01.avi,32949,329.49,VIDEO_END,6
4,3,part2_02.avi,1,0.01,VIDEO_PLAY,NA
4,3,part2_02.avi,2689,26.89,BOUNDARY_REGISTERED,1
4,3,part2_02.avi,6869,68.69,BOUNDARY_REGISTERED,2
4,3,part2_02.avi,8637,86.37,BOUNDARY_REGISTERED,3
4,3,part2_02.avi,13105,131.05,BOUNDARY_REGISTERED,4
4,3,part2_02.avi,18949,189.49,BOUNDARY_REGISTERED,5
4,3,part2_02.avi,20137,201.37,BOUNDARY_REGISTERED,6
4,3,part2_02.avi,23665,236.65,BOUNDARY_REGISTERED,7
4,3,part2_02.avi,24801,248.01,BOUNDARY_REGISTERED,8
4,3,part2_02.avi,26789,267.89,BOUNDARY_REGISTERED,9
4,3,part2_02.avi,31441,314.41,BOUNDARY_REGISTERED,10
4,3,part2_02.avi,34669,346.69,BOUNDARY_REGISTERED,11
4,3,part2_02.avi,38957,389.57,BOUNDARY_REGISTERED,12
4,3,part2_02.avi,42245,422.45,BOUNDARY_REGISTERED,13
4,3,part2_02.avi,42573,425.73,BOUNDARY_REGISTERED,14
4,3,part2_02.avi,42573,425.73,VIDEO_END,14
4,4,part2_02.avi,1,0.01,VIDEO_PLAY,NA
4,4,part2_02.avi,3933,39.33,BOUNDARY_REGISTERED,1
4,4,part2_02.avi,3933,39.33,BOUNDARY_QUESTIONNAIRE,1
4,4,part2_02.avi,8921,89.21,BOUNDARY_REGISTERED,2
4,4,part2_02.avi,8921,89.21,BOUNDARY_CANCELLED,1
4,4,part2_02.avi,9505,95.05,BOUNDARY_REGISTERED,2
4,4,part2_02.avi,9505,95.05,BOUNDARY_QUESTIONNAIRE,2
4,4,part2_02.avi,14021,140.21,BOUNDARY_REGISTERED,3
4,4,part2_02.avi,14021,140.21,BOUNDARY_QUESTIONNAIRE,3
4,4,part2_02.avi,20089,200.89,BOUNDARY_REGISTERED,4
4,4,part2_02.avi,20089,200.89,BOUNDARY_QUESTIONNAIRE,4
4,4,part2_02.avi,23969,239.69,BOUNDARY_REGISTERED,5
4,4,part2_02.avi,23969,239.69,BOUNDARY_QUESTIONNAIRE,5
4,4,part2_02.avi,29221,292.21,BOUNDARY_REGISTERED,6
4,4,part2_02.avi,29221,292.21,BOUNDARY_CANCELLED,5
4,4,part2_02.avi,31501,315.01,BOUNDARY_REGISTERED,6
4,4,part2_02.avi,31501,315.01,BOUNDARY_QUESTIONNAIRE,6
4,4,part2_02.avi,38945,389.45,BOUNDARY_REGISTERED,7
4,4,part2_02.avi,38945,389.45,BOUNDARY_QUESTIONNAIRE,7
4,4,part2_02.avi,42425,424.25,BOUNDARY_REGISTERED,8
4,4,part2_02.avi,42425,424.25,BOUNDARY_QUESTIONNAIRE,8
4,4,part2_02.avi,42573,425.73,VIDEO_END,8
5,1,part2_01.avi,1,0.01,VIDEO_PLAY,NA
5,1,part2_01.avi,629,6.29,BOUNDARY_REGISTERED,1
5,1,part2_01.avi,1205,12.05,BOUNDARY_REGISTERED,2
5,1,part2_01.avi,1841,18.41,BOUNDARY_REGISTERED,3
5,1,part2_01.avi,2661,26.61,BOUNDARY_REGISTERED,4
5,1,part2_01.avi,3269,32.69,BOUNDARY_REGISTERED,5
5,1,part2_01.avi,4637,46.37,BOUNDARY_REGISTERED,6
5,1,part2_01.avi,5769,57.69,BOUNDARY_REGISTERED,7
5,1,part2_01.avi,6297,62.97,BOUNDARY_REGISTERED,8
5,1,part2_01.avi,6717,67.17,BOUNDARY_REGISTERED,9
5,1,part2_01.avi,9161,91.61,BOUNDARY_REGISTERED,10
5,1,part2_01.avi,10621,106.21,BOUNDARY_REGISTERED,11
5,1,part2_01.avi,11341,113.41,BOUNDARY_REGISTERED,12
5,1,part2_01.avi,12445,124.45,BOUNDARY_REGISTERED,13
5,1,part2_01.avi,12733,127.33,BOUNDARY_REGISTERED,14
5,1,part2_01.avi,13121,131.21,BOUNDARY_REGISTERED,15
5,1,part2_01.avi,14321,143.21,BOUNDARY_REGISTERED,16
5,1,part2_01.avi,15649,156.49,BOUNDARY_REGISTERED,17
5,1,part2_01.avi,16805,168.05,BOUNDARY_REGISTERED,18
5,1,part2_01.avi,18545,185.45,BOUNDARY_REGISTERED,19
5,1,part2_01.avi,19201,192.01,BOUNDARY_REGISTERED,20
5,1,part2_01.avi,20409,204.09,BOUNDARY_REGISTERED,21
5,1,part2_01.avi,20945,209.45,BOUNDARY_REGISTERED,22
5,1,part2_01.avi,22801,228.01,BOUNDARY_REGISTERED,23
5,1,part2_01.avi,24013,240.13,BOUNDARY_REGISTERED,24
5,1,part2_01.avi,24613,246.13,BOUNDARY_REGISTERED,25
5,1,part2_01.avi,27377,273.77,BOUNDARY_REGISTERED,26
5,1,part2_01.avi,28193,281.93,BOUNDARY_REGISTERED,27
5,1,part2_01.avi,29825,298.25,BOUNDARY_REGISTERED,28
5,1,part2_01.avi,31829,318.29,BOUNDARY_REGISTERED,29
5,1,part2_01.avi,32057,320.57,BOUNDARY_REGISTERED,30
5,1,part2_01.avi,32949,329.49,BOUNDARY_REGISTERED,31
5,1,part2_01.avi,32949,329.49,VIDEO_END,31
5,2,part2_01.avi,1,0.01,VIDEO_PLAY,NA
5,2,part2_01.avi,641,6.41,BOUNDARY_REGISTERED,1
5,2,part2_01.avi,641,6.41,BOUNDARY_QUESTIONNAIRE,1
5,2,part2_01.avi,2781,27.81,BOUNDARY_REGISTERED,2
5,2,part2_01.avi,2781,27.81,BOUNDARY_QUESTIONNAIRE,2
5,2,part2_01.avi,3929,39.29,BOUNDARY_REGISTERED,3
