ID,Trial,Stimulus,FrameNo,Time_in_s,Event,Boundary
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,87.378,BOUNDARY REGISTERED,3
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,131.344,BOUNDARY REGISTERED,4
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,203.347,BOUNDARY REGISTERED,5
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,235.801,BOUNDARY REGISTERED,6
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,253.878,BOUNDARY REGISTERED,7
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,268.826,BOUNDARY REGISTERED,8
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,291.511,BOUNDARY REGISTERED,9
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,314.815,BOUNDARY REGISTERED,10
8dee97d99ad017985b6fcb09e2dbf9a0bf70a1ddc45442dcc4e45edbb1d2c583,1,part2_02.wav,NA,353.591,BOUNDARY REGISTERED,11
09d2ab7c705190d11b779432651a62eb9430fc6731b0f69d43b114c34105f8ff,1,part2_02.wav,NA,203.271,BOUNDARY REGISTERED,1
09d2ab7c705190d11b779432651a62eb9430fc6731b0f69d43b114c34105f8ff,1,part2_02.wav,NA,207.339,BOUNDARY REGISTERED,2
17221f26f25553676910c8b1ead9e58040b81613f2f7925acebcb6c41bddd1cf,1,part2_02.wav,NA,NA,BOUNDARY REGISTERED,1
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,33.618,BOUNDARY REGISTERED,1
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,73.701,BOUNDARY REGISTERED,2
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,90.28,BOUNDARY REGISTERED,3
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,114.505,BOUNDARY REGISTERED,4
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,141.373,BOUNDARY REGISTERED,5
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,189.287,BOUNDARY REGISTERED,6
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,202.453,BOUNDARY REGISTERED,7
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,208.082,BOUNDARY REGISTERED,8
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,208.528,BOUNDARY REGISTERED,9
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,208.586,BOUNDARY REGISTERED,10
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,239.749,BOUNDARY REGISTERED,11
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,300.187,BOUNDARY REGISTERED,12
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,313.737,BOUNDARY REGISTERED,13
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,357.23,BOUNDARY REGISTERED,14
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,357.674,BOUNDARY REGISTERED,15
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,357.7,BOUNDARY REGISTERED,16
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,357.722,BOUNDARY REGISTERED,17
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,357.748,BOUNDARY REGISTERED,18
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,425.843,BOUNDARY REGISTERED,19
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,426.288,BOUNDARY REGISTERED,20
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,426.31,BOUNDARY REGISTERED,21
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,426.337,BOUNDARY REGISTERED,22
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,426.359,BOUNDARY REGISTERED,23
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,426.385,BOUNDARY REGISTERED,24
d3c2ecba6f448775e84bea7243c23f381c94c73a4698a2080583252aeea221a4,1,part2_02.wav,NA,426.412,BOUNDARY REGISTERED,25
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,27.585,BOUNDARY REGISTERED,1
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,86.831,BOUNDARY REGISTERED,2
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,93.43,BOUNDARY REGISTERED,3
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,161.896,BOUNDARY REGISTERED,4
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,204.576,BOUNDARY REGISTERED,5
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,232.057,BOUNDARY REGISTERED,6
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,267.577,BOUNDARY REGISTERED,7
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,294.171,BOUNDARY REGISTERED,8
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,315.218,BOUNDARY REGISTERED,9
2a28cd69561c367bade130e470d47042fc45a9e66ac46c6b132c95a32b9548d3,1,part2_02.wav,NA,388.213,BOUNDARY REGISTERED,10
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,26.965,BOUNDARY REGISTERED,1
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,10.988,BOUNDARY REGISTERED,2
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,29.559,BOUNDARY REGISTERED,3
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,19.191,BOUNDARY REGISTERED,4
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,6.976,BOUNDARY REGISTERED,5
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,17.296,BOUNDARY REGISTERED,6
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,7.288,BOUNDARY REGISTERED,7
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,13.304,BOUNDARY REGISTERED,8
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,27.575,BOUNDARY REGISTERED,9
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,10.399,BOUNDARY REGISTERED,10
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,5.207,BOUNDARY REGISTERED,11
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,8.175,BOUNDARY REGISTERED,12
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,17.785,BOUNDARY REGISTERED,13
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,33.303,BOUNDARY REGISTERED,14
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,20.856,BOUNDARY REGISTERED,15
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,12.199,BOUNDARY REGISTERED,16
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,16.84,BOUNDARY REGISTERED,17
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,8.254,BOUNDARY REGISTERED,18
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,21.656,BOUNDARY REGISTERED,19
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,11.56,BOUNDARY REGISTERED,20
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,27.952,BOUNDARY REGISTERED,21
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,6.919,BOUNDARY REGISTERED,22
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,27.84,BOUNDARY REGISTERED,23
791579f3902cb8625ec28373601582da264a6f2cabe3c2ae3ab10adfe01690c3,1,part2_02.wav,NA,34.615,BOUNDARY REGISTERED,24
35d81cc11ceb2d8d7055f55b0bb63091a3b2222b69bfa167c386e43120bb2746,1,part2_02.wav,NA,27.24,BOUNDARY REGISTERED,1
35d81cc11ceb2d8d7055f55b0bb63091a3b2222b69bfa167c386e43120bb2746,1,part2_02.wav,NA,11.678,BOUNDARY REGISTERED,2
35d81cc11ceb2d8d7055f55b0bb63091a3b2222b69bfa167c386e43120bb2746,1,part2_02.wav,NA,47.395,BOUNDARY REGISTERED,3
35d81cc11ceb2d8d7055f55b0bb63091a3b2222b69bfa167c386e43120bb2746,1,part2_02.wav,NA,47.368,BOUNDARY REGISTERED,4
35d81cc11ceb2d8d7055f55b0bb63091a3b2222b69bfa167c386e43120bb2746,1,part2_02.wav,NA,63.318,BOUNDARY REGISTERED,5
35d81cc11ceb2d8d7055f55b0bb63091a3b2222b69bfa167c386e43120bb2746,1,part2_02.wav,NA,94.671,BOUNDARY REGISTERED,6
35d81cc11ceb2d8d7055f55b0bb63091a3b2222b69bfa167c386e43120bb2746,1,part2_02.wav,NA,21.915,BOUNDARY REGISTERED,7
35d81cc11ceb2d8d7055f55b0bb63091a3b2222b69bfa167c386e43120bb2746,1,part2_02.wav,NA,110.11,BOUNDARY REGISTERED,8
2b457bfed98bf4dbdd54c29b1448816d076ef52e0382bd2f2d6e72592fd69377,1,part2_02.wav,NA,NA,BOUNDARY REGISTERED,1
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,8.265,BOUNDARY REGISTERED,1
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,11.803,BOUNDARY REGISTERED,2
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,26.484,BOUNDARY REGISTERED,3
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,37.156,BOUNDARY REGISTERED,4
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,87.532,BOUNDARY REGISTERED,5
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,117.828,BOUNDARY REGISTERED,6
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,202.915,BOUNDARY REGISTERED,7
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,267.868,BOUNDARY REGISTERED,8
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,291.795,BOUNDARY REGISTERED,9
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,313.707,BOUNDARY REGISTERED,10
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,353.641,BOUNDARY REGISTERED,11
4a1e17ee031fc9e2355ad530dfe14ca53fc0f7bca01f844210f2d8a957b46966,1,part2_02.wav,NA,389.057,BOUNDARY REGISTERED,12
cd73b90063d2084c7466ce6562e98d41b10029e8605f78ce964fea9fff65e6ea,1,part2_02.wav,NA,41.165,BOUNDARY REGISTERED,1
cd73b90063d2084c7466ce6562e98d41b10029e8605f78ce964fea9fff65e6ea,1,part2_02.wav,NA,52.458,BOUNDARY REGISTERED,2
cd73b90063d2084c7466ce6562e98d41b10029e8605f78ce964fea9fff65e6ea,1,part2_02.wav,NA,117.248,BOUNDARY REGISTERED,3
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,26.406,BOUNDARY REGISTERED,1
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,38.623,BOUNDARY REGISTERED,2
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,86.352,BOUNDARY REGISTERED,3
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,118.881,BOUNDARY REGISTERED,4
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,157.114,BOUNDARY REGISTERED,5
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,268.306,BOUNDARY REGISTERED,6
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,325.008,BOUNDARY REGISTERED,7
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,362.072,BOUNDARY REGISTERED,8
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,436.377,BOUNDARY REGISTERED,9
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,477.512,BOUNDARY REGISTERED,10
6be7dc7a37002f0f56eee936e8e41459a72d5318f3611e7da9fde339759d68bf,1,part2_02.wav,NA,603.291,BOUNDARY REGISTERED,11
4d842adc1d1722e9ca51eef92f2aa36a129f81d8367f372f988d9ce9518706de,1,part2_02.wav,NA,1.726,BOUNDARY REGISTERED,1
4d842adc1d1722e9ca51eef92f2aa36a129f81d8367f372f988d9ce9518706de,1,part2_02.wav,NA,87.976,BOUNDARY REGISTERED,2
4d842adc1d1722e9ca51eef92f2aa36a129f81d8367f372f988d9ce9518706de,1,part2_02.wav,NA,202.35,BOUNDARY REGISTERED,3
4d842adc1d1722e9ca51eef92f2aa36a129f81d8367f372f988d9ce9518706de,1,part2_02.wav,NA,266.971,BOUNDARY REGISTERED,4
4d842adc1d1722e9ca51eef92f2aa36a129f81d8367f372f988d9ce9518706de,1,part2_02.wav,NA,316.14,BOUNDARY REGISTERED,5
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,26.633,BOUNDARY REGISTERED,1
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,40.146,BOUNDARY REGISTERED,2
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,47.745,BOUNDARY REGISTERED,3
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,86.05,BOUNDARY REGISTERED,4
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,95.602,BOUNDARY REGISTERED,5
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,117.618,BOUNDARY REGISTERED,6
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,140.33,BOUNDARY REGISTERED,7
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,196.569,BOUNDARY REGISTERED,8
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,206.89,BOUNDARY REGISTERED,9
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,228.418,BOUNDARY REGISTERED,10
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,251.866,BOUNDARY REGISTERED,11
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,267.098,BOUNDARY REGISTERED,12
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,267.113,BOUNDARY REGISTERED,13
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,288.69,BOUNDARY REGISTERED,14
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,296.96,BOUNDARY REGISTERED,15
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,313.226,BOUNDARY REGISTERED,16
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,343.658,BOUNDARY REGISTERED,17
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,351.602,BOUNDARY REGISTERED,18
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,388.21,BOUNDARY REGISTERED,19
1b3138eb96d1d083feb1a07db5bee28b1f0efec5926ebabfd38c201756aab77c,1,part2_02.wav,NA,421.506,BOUNDARY REGISTERED,20
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,27.28,BOUNDARY REGISTERED,1
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,38.159,BOUNDARY REGISTERED,2
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,64.934,BOUNDARY REGISTERED,3
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,73.269,BOUNDARY REGISTERED,4
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,88.179,BOUNDARY REGISTERED,5
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,88.193,BOUNDARY REGISTERED,6
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,110.578,BOUNDARY REGISTERED,7
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,131.194,BOUNDARY REGISTERED,8
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,198.114,BOUNDARY REGISTERED,9
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,232.265,BOUNDARY REGISTERED,10
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,254.097,BOUNDARY REGISTERED,11
57564349262512a91ad41da24aa22a85fb1d9e34bc0a544467b4de56ddbc3b9e,1,part2_02.wav,NA,267.514,BOUNDARY REGISTERED,12
